"Valle_Baza-ne0036" "Valle_Corte-ne0033" "Valle_CruzadosCausa-ne0020" "Valle_FlordeSantidad-ne0017" "Valle_GerifaltesAntano-ne0022" "Valle_MediaNoche-ne0037" "Valle_ResplandorHoguera-ne0021" "Valle_SonataEstio-ne0014" "Valle_SonataInvierno-ne0016" "Valle_SonataOtono-ne0013" "Valle_SonataPrimavera-ne0015" "Valle_TiranoBanderas-ne0030" "Valle_Viva-ne0035"
"murmullo" 0 0.00796717523801936 0.0136761487964989 0.0569594034797017 0.00812545705695945 0.00870549316618786 0 0.0267869101299165 0.0331881352416511 0.0143815915627996 0.064177986950476 0.0123408543984862 0.00341362948465574
"silla" 0.0019612842489262 0.0132786253966989 0.00455871626549964 0 0.00812545705695945 0.0261164794985636 0.00790388871324692 0.0133934550649583 0.0290396183364447 0.0335570469798658 0.048133490212857 0.0123408543984862 0.0113787649488525
"amable" 0.00588385274677859 0.011950762857029 0.0273522975929978 0.0103562551781276 0.00406272852847973 0 0 0.017857940086611 0.0165940676208256 0.0191754554170662 0.0588298213712697 0.00822723626565746 0.0136545179386229
"corona" 0.0117677054935572 0.0159343504760387 0.00455871626549964 0.0103562551781276 0 0 0 0.00446448502165275 0.0207425845260319 0.00479386385426654 0.00534816557920633 0.00411361813282873 0.0329984183516721
"embargo" 0.0156902739914096 0.011950762857029 0.00911743253099927 0.00517812758906379 0 0.00870549316618786 0.00395194435662346 0.0446448502165275 0.00414851690520639 0.0143815915627996 0.0213926623168253 0.00617042719924309 0.0193439004130492
"estamos" 0.0117677054935572 0.0159343504760387 0 0.00517812758906379 0.00406272852847973 0 0.00790388871324692 0.00446448502165275 0.0165940676208256 0.00479386385426654 0 0.022624899730558 0.0238954063925901
"justicia" 0.00588385274677859 0.0172622130157086 0.0410284463894967 0 0.0121881855854392 0 0.0118558330698704 0.00446448502165275 0.00829703381041278 0 0 0.0185112815977293 0.0193439004130492
"levantaba" 0.00588385274677859 0.0146064879363688 0.00911743253099927 0.0310687655343828 0.00406272852847973 0 0.0197597217831173 0.0089289700433055 0.00829703381041278 0.0143815915627996 0.0213926623168253 0.0102840453320718 0.0182060239181639
"lumbre" 0.019612842489262 0.00929503777768925 0.00455871626549964 0.0310687655343828 0.0162509141139189 0.00870549316618786 0.0474233322794815 0.00446448502165275 0 0.00958772770853308 0.00534816557920633 0.00411361813282873 0.0147923944335082
"madrid" 0.019612842489262 0.0199179380950484 0.00455871626549964 0 0.0203136426423986 0 0.00395194435662346 0 0 0 0 0 0.0318605418567869
"montes" 0.0019612842489262 0.00265572507933979 0.00455871626549964 0.0466031483015742 0.0528154708702364 0.0696439453295029 0.0474233322794815 0.00446448502165275 0.0414851690520639 0.00479386385426654 0 0.00205680906641436 0.00113787649488525
"ninguno" 0.0176515582403358 0.0132786253966989 0.00911743253099927 0.00517812758906379 0.0203136426423986 0.0261164794985636 0.0158077774264938 0 0.0124455507156192 0.0143815915627996 0 0.00617042719924309 0.0193439004130492
"oscuridad" 0.00392256849785239 0.00398358761900968 0.0410284463894967 0.0310687655343828 0.0121881855854392 0.0348219726647515 0.00790388871324692 0.0089289700433055 0.0165940676208256 0.0479386385426654 0.0267408278960317 0.0102840453320718 0.00568938247442623
"paz" 0.0019612842489262 0.0199179380950484 0.0182348650619985 0.0466031483015742 0.0243763711708784 0 0.0237116661397408 0.0133934550649583 0.0207425845260319 0.0143815915627996 0.016044496737619 0 0.00568938247442623
"primer" 0.0235354109871144 0.0106229003173591 0 0.00517812758906379 0.0121881855854392 0.00870549316618786 0 0.017857940086611 0.0165940676208256 0 0 0.0246817087969724 0.0170681474232787
"sillón" 0.00392256849785239 0.00132786253966989 0.050145878920496 0 0.0487527423417567 0 0.0355674992096111 0 0.0248911014312383 0.0479386385426654 0.032088993475238 0 0.00341362948465574
"sor" 0.00588385274677859 0.00398358761900968 0.00455871626549964 0 0 0 0 0 0.153495125492636 0 0.00534816557920633 0 0.0170681474232787
"tuve" 0.00392256849785239 0.00265572507933979 0.0136761487964989 0.0207125103562552 0.0162509141139189 0 0.0118558330698704 0.035715880173222 0.0456336859572703 0.0335570469798658 0.0695261525296823 0.00411361813282873 0.00113787649488525
"vas" 0.0156902739914096 0.0265572507933979 0.00455871626549964 0.00517812758906379 0.00406272852847973 0 0 0 0.00829703381041278 0.0143815915627996 0 0.0143976634649006 0.0193439004130492
"viva" 0.0019612842489262 0.011950762857029 0 0.00517812758906379 0.0121881855854392 0.00870549316618786 0.0276636104963642 0.00446448502165275 0.0497822028624767 0.00479386385426654 0 0.0308521359962155 0.0102408884539672
"vuelo" 0.00392256849785239 0.0199179380950484 0.0227935813274982 0.00517812758906379 0.0121881855854392 0.00870549316618786 0.0118558330698704 0.0133934550649583 0.00414851690520639 0.00958772770853308 0 0.0267385178633867 0.0125166414437377
"abuela" 0 0.00265572507933979 0 0.0362468931234466 0.0934427561550337 0 0.051375276636105 0.00446448502165275 0.0165940676208256 0.00479386385426654 0.0106963311584127 0.00617042719924309 0.00341362948465574
"acudió" 0.00980642124463098 0.0146064879363688 0.00455871626549964 0.0362468931234466 0.00812545705695945 0 0.00790388871324692 0.0133934550649583 0.0165940676208256 0.0143815915627996 0.00534816557920633 0.0123408543984862 0.0159302709283934
"conozco" 0.0274579794849668 0.00663931269834947 0.00455871626549964 0.0207125103562552 0.0121881855854392 0 0.0158077774264938 0.00446448502165275 0.0165940676208256 0.00479386385426654 0.016044496737619 0.00822723626565746 0.0170681474232787
"copa" 0.029419263733893 0.0199179380950484 0.00911743253099927 0.0103562551781276 0.00406272852847973 0.00870549316618786 0.00790388871324692 0.00446448502165275 0.00414851690520639 0.0191754554170662 0 0.00205680906641436 0.0159302709283934
"damas" 0.00392256849785239 0.0185900755553785 0.00455871626549964 0 0.00406272852847973 0 0 0 0.0622277535780958 0.0143815915627996 0.0427853246336507 0.00205680906641436 0.0159302709283934
"ellas" 0.00784513699570479 0.00929503777768925 0 0.025890637945319 0.00812545705695945 0.0435274658309393 0.0118558330698704 0.0133934550649583 0.0290396183364447 0.0431447746883988 0.0427853246336507 0 0.00682725896931147
"gachupín" 0 0 0 0 0 0 0 0 0 0 0 0.121351734918448 0
"lluvia" 0 0.00531145015867957 0.0319110138584974 0.025890637945319 0 0.0870549316618787 0.00790388871324692 0.00446448502165275 0.0414851690520639 0.0431447746883988 0.032088993475238 0 0.00568938247442623
"miquelo" 0 0 0 0 0.0853172990980743 0 0.150173885551691 0 0 0 0 0 0
"niños" 0.0019612842489262 0.0106229003173591 0.0364697301239971 0.00517812758906379 0.0325018282278378 0.0522329589971272 0.00790388871324692 0.00446448502165275 0.0165940676208256 0.0239693192713327 0 0.0102840453320718 0.0113787649488525
"palo" 0.00980642124463098 0.00663931269834947 0.00911743253099927 0.0310687655343828 0.0325018282278378 0 0.0158077774264938 0.0089289700433055 0.0248911014312383 0.00479386385426654 0 0.0185112815977293 0.0125166414437377
"rosa" 0.0156902739914096 0.0146064879363688 0.00455871626549964 0.00517812758906379 0.00812545705695945 0 0.0118558330698704 0.0133934550649583 0.00414851690520639 0.0527325023969319 0.0267408278960317 0.0123408543984862 0.00796513546419672
"última" 0.0176515582403358 0.0199179380950484 0.0136761487964989 0.0103562551781276 0 0.00870549316618786 0.00395194435662346 0 0.0331881352416511 0 0.016044496737619 0.0185112815977293 0.00910301195908196
"yerba" 0 0 0.0410284463894967 0.139809444904722 0.0121881855854392 0.0348219726647515 0.0237116661397408 0.0089289700433055 0.0124455507156192 0.00958772770853308 0.0106963311584127 0 0.00113787649488525
"corredor" 0.0137289897424834 0.00531145015867957 0.0182348650619985 0.00517812758906379 0.00406272852847973 0.0174109863323757 0 0.0133934550649583 0.0290396183364447 0.062320230105465 0.0267408278960317 0.0164544725313149 0.00341362948465574
"debía" 0.0137289897424834 0.0132786253966989 0.0319110138584974 0 0.0162509141139189 0.00870549316618786 0.00790388871324692 0.017857940086611 0.0290396183364447 0.0239693192713327 0.0213926623168253 0.00822723626565746 0.00341362948465574
"fuente" 0.00588385274677859 0.00265572507933979 0 0.129453189726595 0 0 0.00395194435662346 0.0133934550649583 0 0.0575263662511985 0.0374371590544443 0 0.00568938247442623
"misa" 0.00392256849785239 0.00929503777768925 0.00455871626549964 0.0207125103562552 0.0243763711708784 0 0.00790388871324692 0.035715880173222 0.0539307197676831 0.0143815915627996 0.0213926623168253 0.00205680906641436 0.00796513546419672
"pepe" 0.0254966952360406 0.0265572507933979 0 0 0 0 0 0 0 0 0 0.00205680906641436 0.0273090358772459
"pone" 0.0156902739914096 0.0185900755553785 0.0136761487964989 0.0103562551781276 0.0243763711708784 0.0174109863323757 0.00395194435662346 0 0 0 0.00534816557920633 0.00617042719924309 0.0204817769079344
"quería" 0.00588385274677859 0.011950762857029 0.00911743253099927 0.0103562551781276 0.0162509141139189 0 0.0118558330698704 0.0267869101299165 0.0290396183364447 0.0383509108341323 0.032088993475238 0 0.00910301195908196
"rodillas" 0.0235354109871144 0.00929503777768925 0.00911743253099927 0.025890637945319 0.0121881855854392 0 0.0158077774264938 0.0089289700433055 0.00414851690520639 0.0239693192713327 0.0267408278960317 0.0102840453320718 0.00796513546419672
"rueda" 0.0156902739914096 0.00531145015867957 0.00455871626549964 0.00517812758906379 0 0.0261164794985636 0.00395194435662346 0.0089289700433055 0 0.00479386385426654 0.016044496737619 0.0329089450626298 0.0204817769079344
"sobrina" 0 0 0.0182348650619985 0 0.0162509141139189 0 0 0 0 0.0383509108341323 0 0 0.0477908127851803
"sombras" 0.00392256849785239 0.0132786253966989 0.0227935813274982 0.0155343827671914 0.0243763711708784 0.0261164794985636 0.00790388871324692 0.017857940086611 0.0124455507156192 0.00958772770853308 0.0267408278960317 0.0164544725313149 0.00568938247442623
"tristeza" 0.00392256849785239 0.00531145015867957 0.0273522975929978 0.00517812758906379 0.00812545705695945 0.0174109863323757 0.0158077774264938 0.017857940086611 0.0663762704833022 0.0287631831255992 0.0374371590544443 0.00617042719924309 0.00113787649488525
"abadesa" 0 0 0.141320204230489 0 0 0 0.00395194435662346 0.102683155498013 0 0.00479386385426654 0.00534816557920633 0 0
"cocina" 0.00588385274677859 0.00398358761900968 0.0136761487964989 0.0724937862468931 0.0243763711708784 0 0.0671830540625988 0 0.0207425845260319 0.0191754554170662 0 0 0.00227575298977049
"corriendo" 0.0019612842489262 0.00398358761900968 0.0273522975929978 0.0155343827671914 0.0406272852847973 0 0.0474233322794815 0.0133934550649583 0 0.0335570469798658 0.0213926623168253 0.00617042719924309 0.00568938247442623
"detrás" 0.00392256849785239 0.0106229003173591 0.00455871626549964 0.0155343827671914 0.0243763711708784 0.0174109863323757 0.00395194435662346 0.00446448502165275 0.0124455507156192 0.0143815915627996 0.032088993475238 0.0143976634649006 0.0159302709283934
"dispuesto" 0.0156902739914096 0.00796717523801936 0.00911743253099927 0 0.0162509141139189 0 0.00395194435662346 0.0267869101299165 0.0207425845260319 0 0.016044496737619 0.0143976634649006 0.0170681474232787
"espera" 0.00588385274677859 0.0212458006347183 0.0136761487964989 0.0103562551781276 0.00406272852847973 0.0348219726647515 0.00395194435662346 0.0133934550649583 0.00829703381041278 0.00479386385426654 0.00534816557920633 0.0185112815977293 0.0125166414437377
"fueron" 0.0137289897424834 0.00663931269834947 0.0273522975929978 0.00517812758906379 0.0365645567563175 0.00870549316618786 0.0118558330698704 0.0133934550649583 0.0124455507156192 0.0143815915627996 0.016044496737619 0.0143976634649006 0.00682725896931147
"hablando" 0.00784513699570479 0.00531145015867957 0.00911743253099927 0.0103562551781276 0.0406272852847973 0.0261164794985636 0.0237116661397408 0.0312513951515693 0.0124455507156192 0.0191754554170662 0.032088993475238 0.00205680906641436 0.00568938247442623
"narváez" 0.00784513699570479 0.0610816768248151 0 0 0 0 0 0 0 0 0 0 0.00796513546419672
"palaciego" 0.0019612842489262 0.0491309139677861 0 0 0 0 0 0 0 0 0 0 0.0216196534028197
"pastor" 0.0019612842489262 0.00398358761900968 0.00455871626549964 0.0310687655343828 0.0934427561550337 0 0.0750869427758457 0 0 0 0 0 0.00455150597954098
"pueden" 0.0156902739914096 0.0106229003173591 0.00911743253099927 0 0.00406272852847973 0.0522329589971272 0.0118558330698704 0.0089289700433055 0.00829703381041278 0.0143815915627996 0.0106963311584127 0.0123408543984862 0.0159302709283934
"buenos" 0.0137289897424834 0.0106229003173591 0.0182348650619985 0.0207125103562552 0.0162509141139189 0 0.0197597217831173 0.00446448502165275 0.00829703381041278 0.00479386385426654 0 0.0123408543984862 0.0159302709283934
"compañero" 0.0529546747210073 0.00796717523801936 0.0136761487964989 0 0.0121881855854392 0.00870549316618786 0.00395194435662346 0 0.00414851690520639 0 0 0.0164544725313149 0.00682725896931147
"cuándo" 0.0176515582403358 0.0132786253966989 0.00455871626549964 0 0.0203136426423986 0.0435274658309393 0.0118558330698704 0.00446448502165275 0.0248911014312383 0.0191754554170662 0.016044496737619 0.00617042719924309 0.00682725896931147
"josepa" 0 0 0 0 0.0162509141139189 0 0.20550110654442 0 0 0 0 0 0
"lengua" 0.0235354109871144 0.0106229003173591 0.0273522975929978 0.00517812758906379 0 0.00870549316618786 0.00790388871324692 0.0223224251082638 0.00829703381041278 0.00479386385426654 0 0.0102840453320718 0.0147923944335082
"orejas" 0.00588385274677859 0.0159343504760387 0.0136761487964989 0.0310687655343828 0.00406272852847973 0.0174109863323757 0.0237116661397408 0.0089289700433055 0.00414851690520639 0.00479386385426654 0 0.0123408543984862 0.0147923944335082
"pena" 0.00980642124463098 0.011950762857029 0.0227935813274982 0.00517812758906379 0.0162509141139189 0.0174109863323757 0.0118558330698704 0 0.0290396183364447 0.0239693192713327 0.00534816557920633 0.0123408543984862 0.00910301195908196
"posible" 0.0235354109871144 0.0132786253966989 0.00455871626549964 0 0.00406272852847973 0 0.0197597217831173 0.00446448502165275 0.00414851690520639 0.00958772770853308 0.00534816557920633 0.0102840453320718 0.0193439004130492
"sale" 0.0156902739914096 0.00531145015867957 0.0136761487964989 0.0155343827671914 0.0203136426423986 0.0348219726647515 0.0118558330698704 0.00446448502165275 0.0165940676208256 0 0 0.0143976634649006 0.0159302709283934
"santidad" 0 0.0172622130157086 0 0.0155343827671914 0 0 0 0.00446448502165275 0.00829703381041278 0.00479386385426654 0.0695261525296823 0 0.0261711593823606
"temblaba" 0 0.00398358761900968 0.00911743253099927 0.0517812758906379 0.0284390996993581 0 0.0118558330698704 0.0089289700433055 0.0290396183364447 0.0479386385426654 0.0534816557920633 0 0.00227575298977049
"umbral" 0.00588385274677859 0.00929503777768925 0.0182348650619985 0.0310687655343828 0.0162509141139189 0 0.0118558330698704 0.0089289700433055 0.0207425845260319 0.0383509108341323 0.0213926623168253 0.0143976634649006 0.00341362948465574
"caballeros" 0.0176515582403358 0.025229388253728 0.0136761487964989 0 0 0 0.0118558330698704 0 0.0124455507156192 0.00958772770853308 0 0 0.0182060239181639
"cristales" 0.00980642124463098 0.00796717523801936 0.00911743253099927 0.0103562551781276 0.00812545705695945 0.0174109863323757 0.00395194435662346 0.00446448502165275 0.0290396183364447 0.0527325023969319 0.032088993475238 0.00411361813282873 0.00910301195908196
"dulce" 0.0353031164806715 0.00796717523801936 0 0.0103562551781276 0.0121881855854392 0 0.0118558330698704 0.0223224251082638 0.0124455507156192 0.0191754554170662 0.00534816557920633 0.00205680906641436 0.0102408884539672
"lópez" 0.0725675172102693 0.00531145015867957 0 0 0 0 0 0 0 0 0 0.0185112815977293 0.00568938247442623
"modo" 0.0117677054935572 0.0146064879363688 0.00911743253099927 0.00517812758906379 0.0121881855854392 0.00870549316618786 0.0197597217831173 0.0133934550649583 0.00829703381041278 0 0.00534816557920633 0.0185112815977293 0.0125166414437377
"oh" 0.0176515582403358 0.00132786253966989 0.00455871626549964 0.0103562551781276 0 0 0.0237116661397408 0.035715880173222 0.0207425845260319 0.00479386385426654 0.0213926623168253 0.00205680906641436 0.0193439004130492
"preguntó" 0.0019612842489262 0.00929503777768925 0.0182348650619985 0.0155343827671914 0.0771918420411148 0 0.0237116661397408 0 0.00414851690520639 0.0287631831255992 0.0213926623168253 0 0.00455150597954098
"teniente" 0.00588385274677859 0.00265572507933979 0 0 0.044690013813277 0.130582397492818 0.0197597217831173 0 0 0 0 0.00411361813282873 0.0193439004130492
"trono" 0.0156902739914096 0.025229388253728 0.00455871626549964 0.00517812758906379 0 0 0 0 0.00414851690520639 0 0 0 0.0284469123721311
"veterano" 0.00784513699570479 0.00663931269834947 0.00455871626549964 0 0.0325018282278378 0.0174109863323757 0.106702497628833 0 0 0 0.00534816557920633 0.00205680906641436 0.00682725896931147
"alcoba" 0.00784513699570479 0.00663931269834947 0 0 0.00406272852847973 0 0 0.00446448502165275 0.0207425845260319 0.062320230105465 0.0374371590544443 0 0.0204817769079344
"ambrosio" 0 0 0.00911743253099927 0 0 0 0 0 0.215722879070732 0 0 0 0
